"","Intercept_cool","Slope_cool"
"1",20.9792449455963,0.0382496404293948
"2",23.3388030216324,-0.00556377558199642
"3",22.3914524282111,0.0610239014431367
"4",9.20196206274757,0.633770026419903
"5",23.8489127598783,0.0817026418182921
"6",19.290105842076,0.164448556696471
"7",21.0938661318375,0.116703673439415
"8",25.1454255566709,-0.0188248700106317
"9",20.8436384210762,0.0639307134498725
"10",22.0043383027313,-0.00840634519464817
"11",22.1355128539311,0.129638974768627
"12",19.5350831021998,0.160334224889874
"13",23.2913198709604,0.00169566436067557
"14",24.6949724812093,0.00766067685858037
"15",20.7310733322219,0.143420180453764
"16",22.5597505603511,0.0152188726490872
"17",24.6391109927572,-0.0156004409596867
"18",24.0695452755556,0.00109975964124391
"19",23.6833950441261,-0.0440365372098934
"20",33.7715927904208,-0.387302904898126
"21",24.7490841455945,-0.0135965502058226
"22",21.0433354047054,0.0104840545667908
"23",25.56866664942,-0.0912708470491829
"24",27.1714740949849,-0.101597380015546
"25",19.6065813988578,0.0424373664689685
"26",23.206490993802,-0.0137500914926828
"27",23.0595700439144,-0.0329634235167916
"28",20.0568169557484,0.232276717159165
"29",21.4330525465238,0.138453525863131
"30",22.2995067825664,0.0705964938915837
"31",17.9967582910968,0.203980846511584
"32",22.6177909522645,0.0653982188996482
"33",26.1684454778634,-0.0734782912261341
"34",23.6234174964154,0.00966214301589471
"35",21.3088458249479,0.00807483042955257
"36",24.5343689443397,-0.0437660680386192
"37",22.3038831092887,-0.0694656829795088
"38",25.4755644999579,-0.0272745103518175
"39",20.6530624326967,0.120167584175085
"40",21.5006458710919,0.0222078780648695
"41",24.9165473885616,-0.0268416924237907
"42",23.7603119973,-0.00996023416876335
"43",22.0738546401853,0.0655174611210861
"44",22.342138816805,0.0196427421096767
"45",25.292875935253,-0.0430776142139029
"46",24.7862184669081,0.0345606656664701
"47",20.6179049912189,0.026787294080134
"48",23.5581077851667,0.0712180488676414
"49",24.0011467764956,-0.0229458162952367
"50",22.7489039098228,-0.0684814985307735
"51",14.0423340617376,0.397149639081286
"52",23.5473186354538,-0.0667113422390149
"53",24.0988509443285,-0.186907988929064
"54",23.067291254889,0.0228103128106097
"55",21.041634816375,0.0820175548197154
"56",22.886230946983,0.0579619294215083
"57",24.5090558978544,0.041559128217192
"58",21.6065692016751,0.0826966510108675
"59",22.2355034324812,0.137081595274492
"60",17.6372000417226,0.230648160168013
"61",23.8258567976948,0.00527896431720791
"62",21.2067174192199,0.0435009137684502
"63",23.1705093135907,0.00584798899118665
"64",21.0081266594267,0.17705850005073
"65",22.9733152005383,-0.0370106527805914
"66",21.3474806993934,0.0724709296209558
"67",23.893382364125,0.000801830185286566
"68",22.45003178949,0.029121059119834
"69",23.1312736288191,0.0449554680256276
"70",25.0888405530896,0.00998911084482875
"71",24.850843629829,0.0162386789684028
"72",22.7133816424606,0.120644485179213
"73",24.3514236208083,0.0112514866792483
"74",23.4601535053458,-0.0305041769042218
"75",22.6858407151438,-0.0236931151014108
"76",19.8935652911925,0.176843671015431
"77",30.5937792121681,-0.245780008920388
"78",23.9362367089874,-0.0780943775232566
"79",15.2055651636486,0.337896858706556
"80",22.8183498718139,0.0566364522660928
"81",22.5312907233322,0.0834638789392968
"82",23.394630982271,-0.0059594159255441
"83",20.5256233809098,0.0033761053560321
"84",22.1179525697039,0.0509722467211928
"85",21.5063887270791,0.0856674799731985
"86",21.9117962319126,0.00800495848745391
"87",26.329683421777,-0.142102946935971
"88",21.9067499473867,0.167719925707337
"89",22.0783309114041,0.00141898308023801
"90",23.2409952935176,0.0544768206611942
"91",23.1911038204869,0.0409217603308859
"92",23.1557025397959,-0.0424225691047855
"93",26.0457271244399,-0.0496463471284954
"94",22.8467798155478,0.112542101597083
"95",21.2333762515311,-0.0147502581673507
"96",24.078599408852,-0.059630441055499
"97",20.7104312418177,-0.00514433341035671
"98",24.6004411318071,-0.0681120217091341
"99",26.2767260252378,-0.0290382780966249
"100",23.0563130152663,0.100749243253597
"101",18.8789032100676,0.0908786585865711
"102",20.8927210418294,0.00548258960038149
"103",21.5638533804421,0.00559497804112702
"104",17.1516737126212,0.237900456481007
"105",25.2178087122554,-0.0847052996783196
"106",24.7776825657963,-0.0802064199734244
"107",21.6463131157026,-0.00200156723066405
"108",21.1198202025229,0.0272442235671603
"109",25.410755254676,-0.132292504695121
"110",28.7949545030648,-0.156124711602743
"111",23.5356605338302,0.00190611303017299
"112",20.7609780789575,0.0855776226946475
"113",24.1973862688176,-0.0109177991944838
"114",23.163144508735,0.12495831072823
"115",21.7876623560538,-0.00217034237753881
"116",21.7971652229017,0.13006641677108
"117",23.2603393718636,-0.0611104402928178
"118",20.9270137244903,0.0618513748513562
"119",19.0656095315692,0.0914186022535467
"120",25.3577613280716,-0.00734247820121298
"121",22.867388454465,0.0230525930121353
"122",11.984504411443,0.491474626360364
"123",22.5000056761105,-0.0194173397626847
"124",24.5784929521944,-0.163612196002794
"125",23.2337125719824,0.00619893986160213
"126",27.5449502466943,-0.0848936603708513
"127",24.8670112139128,-0.0721605492342711
"128",22.7255361475098,0.0332769781929164
"129",4.85930525275846,0.806452435155477
"130",22.4108646824557,0.129510147393193
"131",25.0353611164699,-0.0544943320550854
"132",26.5034645443941,-0.0935062628804397
"133",20.3648460493742,-0.00968449325572203
"134",20.2084321022193,0.0392476813662781
"135",32.0524717397949,-0.288851128617452
"136",18.4839653797281,0.195705068450938
"137",19.8812909268298,0.0785925061345137
"138",19.741631695081,0.17495654219907
"139",26.4037057279927,-0.0294247887346116
"140",15.877152800761,0.312387726688701
"141",22.0310217100317,0.142412519638205
"142",20.568940733745,0.0810751079767312
"143",20.9581614174192,-0.0271529183932088
"144",22.8383925512059,-0.00333667818735957
"145",20.8910114913348,0.221360750621481
"146",20.6882266580908,0.0628958611814915
"147",20.232687753015,0.140991886862946
"148",24.4884824957611,-0.0372581989659431
"149",22.1780028183901,-0.0828645447312427
"150",22.7671968069889,0.0781082979948729
"151",24.2297770548371,0.0844325749592817
"152",23.4119817537241,0.0526613091419653
"153",24.2878292455134,-0.0754840878691897
"154",20.395863593598,0.076150968279301
"155",20.1213109578443,0.0935533265570677
"156",22.1091855513438,-0.0584594088228549
"157",23.0103394231895,0.0111673332315728
"158",24.4246502979725,-0.0703025747822342
"159",21.4183970345078,0.0680369131955503
"160",20.4903534270331,0.118024403108859
"161",23.3687846543591,-0.0720595275479029
"162",22.2793064627338,0.0140509662262158
"163",21.2014635839308,0.147602356678531
"164",20.3372482782316,0.192959856468559
"165",23.1145608488986,-0.00135840979701362
"166",18.462800837953,0.0625430977770193
"167",19.3943334065631,0.081828421093204
"168",24.1194928606129,0.0483431095225494
"169",20.9495926769986,0.11854454940206
"170",20.3188688506875,0.0899139597794307
"171",22.6705343931676,0.0264962435272361
"172",23.8279422631111,-0.0733279640404832
"173",25.8149482206108,-0.0372203257104918
"174",21.6891254232851,0.0980690006110723
"175",27.5604729092445,-0.645817017181054
"176",24.951991248441,-0.0940260037060791
"177",-1.7786444898415,1.11186665643107
"178",21.8623888779138,-0.017206702123731
"179",24.3976084202832,-0.0053504145260795
"180",29.5998446427751,-0.199389956776418
"181",25.6975968755683,-0.107936174597217
"182",24.8712824555308,-0.0292289763210558
"183",22.3869616417213,-0.0124219068251981
"184",24.0311409467048,0.0674849327261337
"185",24.2533291891602,-0.0221091306610747
"186",25.5707325489051,0.000385122687522759
"187",27.3003751766096,-0.0669325752743279
"188",21.987281429399,0.087682248421545
"189",23.6968063275184,0.0439486116376711
"190",20.8046812762999,0.00146261016276505
"191",16.5809419849315,0.285131766102176
"192",21.7212827316032,0.0185042103622844
"193",19.1388603543727,0.200707640117293
"194",21.1472020548868,-0.0207660588838251
"195",20.5761111504809,0.159253574895221
"196",22.7813161727529,0.0348373087130974
"197",22.6109950743558,-0.0182331798057122
"198",24.7016800284277,-0.065088752575263
"199",22.229266908714,-0.00280921779687057
"200",22.9094314184066,-0.0444004316344522
"201",21.4290656005375,-0.00720121142234289
"202",20.0061135800713,0.111401120804917
"203",21.8996909544011,0.0842930321514548
"204",20.0061294445788,0.0212442174556547
"205",24.2926186494092,0.00205400113483245
"206",24.8900549002574,0.0170548191469297
"207",37.3671482649353,-0.576252433332487
"208",23.4809450883727,0.0366922078424453
"209",22.1409788046489,0.00544727010884912
"210",25.0138444810166,0.0391592108867254
"211",24.1373809167139,-0.0208209149367201
"212",24.3542948330518,-0.068865641986237
"213",25.1146461179831,-0.149164162177084
"214",18.2634817875805,0.215786904491833
"215",24.8097345950857,-0.0260895295541516
"216",24.4544212142687,0.00170656059335449
"217",26.6381322043037,-0.050417862877324
"218",24.4473189481617,0.0341693883548799
"219",22.9312145405367,0.00992477366679676
"220",22.1963056674436,0.000556386799685478
"221",24.9602316794158,0.0153615804874421
"222",21.1735111307563,0.0842243127199737
"223",26.8090582284825,-0.0959890758652824
"224",24.5816518592922,0.0161246296119538
"225",22.1750073495457,0.0557754549071039
"226",22.2324280992391,0.0595374537759587
"227",25.2218072617636,0.00580137984284404
"228",25.9255702950348,-0.0722438535627437
"229",23.3171960380056,0.0726309634419746
"230",22.7849675530439,-0.00492868401853214
"231",22.0288089448754,0.0429977952048703
"232",24.8597022227554,-0.16133600182788
"233",28.2044282150527,-0.124936656990852
"234",25.7099194655376,-0.013582172260913
"235",27.8214158514143,-0.111256182702096
"236",22.9657780417997,0.0721788463336914
"237",22.8366915170245,-0.0443886837244382
"238",18.959371193938,0.209496181539892
"239",23.9535102542067,0.0151945996277946
"240",25.0092691195048,-0.00887352060481831
"241",21.7610383206683,0.0636103945016283
"242",21.9631688667018,0.0242326307026899
"243",26.9932527419697,-0.0926595286911082
"244",20.4641815966241,0.0542714419914509
"245",21.2738693664229,0.090426512687746
"246",21.8247792655329,0.0470472995209767
"247",20.4293052516822,0.175680651936042
"248",19.7374514330626,0.0755071911090335
"249",18.6913833925912,0.214068754415209
"250",20.8376907284743,0.136250464071858
